月描述,乘用销售区域,乘用销售分部,客户编码,客户名称,产品大类,花纹,轮辋（乘用）,车型,规格,品牌（中文）,销售订单数量
2021-01,西南区,四川西,CKH0028011,成都市欣鑫商贸有限公司,101半钢外胎,Giti4×4 AT100,17,4×4,225/65R17,佳通,20
2021-01,西南区,四川西,CKH0028011,成都市欣鑫商贸有限公司,101半钢外胎,Giti4×4 AT70,17,4×4,LT265/65R17,佳通,10
2021-01,西南区,四川西,CKH0028011,成都市欣鑫商贸有限公司,101半钢外胎,Giti4×4 HT150,15,4×4,215/75R15,佳通,31
2021-01,西南区,四川西,CKH0028011,成都市欣鑫商贸有限公司,101半钢外胎,Giti4×4 HT152,17,4×4,225/65R17,佳通,50
2021-01,西南区,四川西,CKH0028011,成都市欣鑫商贸有限公司,101半钢外胎,Giti4×4 HT152,17,4×4,235/55R17,佳通,30
2021-01,西南区,四川西,CKH0028011,成都市欣鑫商贸有限公司,101半钢外胎,GitiComfort 220 v1,14,轿车,175/70R14,佳通,210
2021-01,西南区,四川西,CKH0028011,成都市欣鑫商贸有限公司,101半钢外胎,GitiComfort 228,15,轿车,185/60R15,佳通,620
2021-01,西南区,四川西,CKH0028011,成都市欣鑫商贸有限公司,101半钢外胎,GitiComfort 228,15,轿车,185/65R15,佳通,227
2021-01,西南区,四川西,CKH0028011,成都市欣鑫商贸有限公司,101半钢外胎,GitiComfort 228,15,轿车,195/55R15,佳通,124
2021-01,西南区,四川西,CKH0028011,成都市欣鑫商贸有限公司,101半钢外胎,GitiComfort 228,15,轿车,195/60R15,佳通,93
2021-01,西南区,四川西,CKH0028011,成都市欣鑫商贸有限公司,101半钢外胎,GitiComfort 228,15,轿车,205/65R15,佳通,40
2021-01,西南区,四川西,CKH0028011,成都市欣鑫商贸有限公司,101半钢外胎,GitiComfort 228,16,轿车,195/55R16,佳通,200
2021-01,西南区,四川西,CKH0028011,成都市欣鑫商贸有限公司,101半钢外胎,GitiComfort 228,16,轿车,205/55R16,佳通,506
2021-01,西南区,四川西,CKH0028011,成都市欣鑫商贸有限公司,101半钢外胎,GitiComfort 228,16,轿车,215/55R16,佳通,80
2021-01,西南区,四川西,CKH0028011,成都市欣鑫商贸有限公司,101半钢外胎,GitiComfort 228,16,轿车,215/60R16,佳通,100
2021-01,西南区,四川西,CKH0028011,成都市欣鑫商贸有限公司,101半钢外胎,GitiComfort 228,17,轿车,215/55R17,佳通,100
2021-01,西南区,四川西,CKH0028011,成都市欣鑫商贸有限公司,101半钢外胎,GitiComfort 228v1,16,轿车,195/60R16,佳通,76
2021-01,西南区,四川西,CKH0028011,成都市欣鑫商贸有限公司,101半钢外胎,GitiComfort 228v1,16,轿车,205/55R16,佳通,250
2021-01,西南区,四川西,CKH0028011,成都市欣鑫商贸有限公司,101半钢外胎,GitiComfort 228v1,16,轿车,205/60R16,佳通,568
2021-01,西南区,四川西,CKH0028011,成都市欣鑫商贸有限公司,101半钢外胎,GitiComfort 228v1,16,轿车,215/55R16,佳通,16
2021-01,西南区,四川西,CKH0028011,成都市欣鑫商贸有限公司,101半钢外胎,GitiComfort 228v1,17,轿车,215/55R17,佳通,60
2021-01,西南区,四川西,CKH0028011,成都市欣鑫商贸有限公司,101半钢外胎,GitiComfort 228v1,17,轿车,225/45R17,佳通,10
2021-01,西南区,四川西,CKH0028011,成都市欣鑫商贸有限公司,101半钢外胎,GitiComfort 228v1,17,轿车,225/50R17,佳通,96
2021-01,西南区,四川西,CKH0028011,成都市欣鑫商贸有限公司,101半钢外胎,GitiComfort F22,16,轿车,205/55R16,佳通,208
2021-01,西南区,四川西,CKH0028011,成都市欣鑫商贸有限公司,101半钢外胎,GitiComfort F22,16,轿车,205/60R16,佳通,52
2021-01,西南区,四川西,CKH0028011,成都市欣鑫商贸有限公司,101半钢外胎,GitiComfort F22,16,轿车,215/60R16,佳通,64
2021-01,西南区,四川西,CKH0028011,成都市欣鑫商贸有限公司,101半钢外胎,GitiComfort F22,17,轿车,215/50R17,佳通,40
2021-01,西南区,四川西,CKH0028011,成都市欣鑫商贸有限公司,101半钢外胎,GitiComfort F22,17,轿车,215/55R17,佳通,64
2021-01,西南区,四川西,CKH0028011,成都市欣鑫商贸有限公司,101半钢外胎,GitiComfort F22,17,轿车,225/45R17,佳通,4
2021-01,西南区,四川西,CKH0028011,成都市欣鑫商贸有限公司,101半钢外胎,GitiComfort F22,17,轿车,225/55R17,佳通,12
2021-01,西南区,四川西,CKH0028011,成都市欣鑫商贸有限公司,101半钢外胎,GitiComfort F22,18,轿车,235/45R18,佳通,2
2021-01,西南区,四川西,CKH0028011,成都市欣鑫商贸有限公司,101半钢外胎,GitiComfort F50,17,SUV,215/60R17,佳通,150
2021-01,西南区,四川西,CKH0028011,成都市欣鑫商贸有限公司,101半钢外胎,GitiComfort F50,17,SUV,225/60R17,佳通,20
2021-01,西南区,四川西,CKH0028011,成都市欣鑫商贸有限公司,101半钢外胎,GitiComfort F50,17,SUV,225/65R17,佳通,150
2021-01,西南区,四川西,CKH0028011,成都市欣鑫商贸有限公司,101半钢外胎,GitiComfort F50,18,SUV,225/60R18,佳通,60
2021-01,西南区,四川西,CKH0028011,成都市欣鑫商贸有限公司,101半钢外胎,GitiComfort F50,18,SUV,235/55R18,佳通,36
2021-01,西南区,四川西,CKH0028011,成都市欣鑫商贸有限公司,101半钢外胎,GitiComfort F50,19,SUV,235/55R19,佳通,2
2021-01,西南区,四川西,CKH0028011,成都市欣鑫商贸有限公司,101半钢外胎,GitiComfort SUV 520,16,SUV,215/65R16,佳通,328
2021-01,西南区,四川西,CKH0028011,成都市欣鑫商贸有限公司,101半钢外胎,GitiComfort SUV 520,17,SUV,215/60R17,佳通,350
2021-01,西南区,四川西,CKH0028011,成都市欣鑫商贸有限公司,101半钢外胎,GitiComfort SUV 520,17,SUV,225/60R17,佳通,48
2021-01,西南区,四川西,CKH0028011,成都市欣鑫商贸有限公司,101半钢外胎,GitiComfort SUV 520,18,SUV,225/60R18,佳通,300
2021-01,西南区,四川西,CKH0028011,成都市欣鑫商贸有限公司,101半钢外胎,GitiComfort SUV 520,18,SUV,235/55R18,佳通,200
2021-01,西南区,四川西,CKH0028011,成都市欣鑫商贸有限公司,101半钢外胎,GitiComfort T20,13,轿车,165/65R13,佳通,20
2021-01,西南区,四川西,CKH0028011,成都市欣鑫商贸有限公司,101半钢外胎,GitiComfort T20,13,轿车,175/60R13,佳通,30
2021-01,西南区,四川西,CKH0028011,成都市欣鑫商贸有限公司,101半钢外胎,GitiComfort T20,13,轿车,175/70R13,佳通,20
2021-01,西南区,四川西,CKH0028011,成都市欣鑫商贸有限公司,101半钢外胎,GitiComfort T20,14,轿车,165/60R14,佳通,40
2021-01,西南区,四川西,CKH0028011,成都市欣鑫商贸有限公司,101半钢外胎,GitiComfort T20,14,轿车,165/70R14,佳通,84
2021-01,西南区,四川西,CKH0028011,成都市欣鑫商贸有限公司,101半钢外胎,GitiComfort T20,14,轿车,175/65R14,佳通,168
2021-01,西南区,四川西,CKH0028011,成都市欣鑫商贸有限公司,101半钢外胎,GitiComfort T20,14,轿车,175/70R14,佳通,210
2021-01,西南区,四川西,CKH0028011,成都市欣鑫商贸有限公司,101半钢外胎,GitiComfort T20,14,轿车,185/60R14,佳通,84
2021-01,西南区,四川西,CKH0028011,成都市欣鑫商贸有限公司,101半钢外胎,GitiComfort T20,14,轿车,185/65R14,佳通,210
2021-01,西南区,四川西,CKH0028011,成都市欣鑫商贸有限公司,101半钢外胎,GitiComfort T20,14,轿车,195/60R14,佳通,10
2021-01,西南区,四川西,CKH0028011,成都市欣鑫商贸有限公司,101半钢外胎,GitiComfort T20,15,轿车,185/60R15,佳通,20
2021-01,西南区,四川西,CKH0028011,成都市欣鑫商贸有限公司,101半钢外胎,GitiComfort T20,15,轿车,185/65R15,佳通,96
2021-01,西南区,四川西,CKH0028011,成都市欣鑫商贸有限公司,101半钢外胎,GitiComfort T20,15,轿车,195/60R15,佳通,96
2021-01,西南区,四川西,CKH0028011,成都市欣鑫商贸有限公司,101半钢外胎,GitiComfort T20,15,轿车,195/65R15,佳通,96
2021-01,西南区,四川西,CKH0028011,成都市欣鑫商贸有限公司,101半钢外胎,GitiConquest HT150,16,4×4,245/70R16,佳通,30
2021-01,西南区,四川西,CKH0028011,成都市欣鑫商贸有限公司,101半钢外胎,GitiTaxi 900,13,轿车,165/70R13,佳通,63
2021-01,西南区,四川西,CKH0028011,成都市欣鑫商贸有限公司,101半钢外胎,GitiTaxi 900,14,轿车,185/60R14,佳通,21
2021-01,西南区,四川西,CKH0028011,成都市欣鑫商贸有限公司,101半钢外胎,GitiTaxi 900,15,轿车,185/65R15,佳通,160
2021-01,西南区,四川西,CKH0028011,成都市欣鑫商贸有限公司,101半钢外胎,GitiTaxi 900,15,轿车,195/55R15,佳通,30
2021-01,西南区,四川西,CKH0028011,成都市欣鑫商贸有限公司,101半钢外胎,GitiTaxi 900,15,轿车,195/60R15,佳通,260
2021-01,西南区,四川西,CKH0028011,成都市欣鑫商贸有限公司,101半钢外胎,GitiTaxi 900,15,轿车,195/65R15,佳通,180
2021-01,西南区,四川西,CKH0028011,成都市欣鑫商贸有限公司,101半钢外胎,GitiTaxi 900,16,轿车,205/55R16,佳通,350
2021-01,西南区,四川西,CKH0028011,成都市欣鑫商贸有限公司,101半钢外胎,GitiVan 600,13,小商用,155R13C LT,佳通,20
2021-01,西南区,四川西,CKH0028011,成都市欣鑫商贸有限公司,101半钢外胎,GitiVan 600,14,小商用,185R14C LT,佳通,250
2021-01,西南区,四川西,CKH0028011,成都市欣鑫商贸有限公司,101半钢外胎,GitiVan 600A,13,小商用,165/70R13C LT,佳通,378
2021-01,西南区,四川西,CKH0028011,成都市欣鑫商贸有限公司,101半钢外胎,GitiVan 600A,13,小商用,165R13C LT,佳通,80
2021-01,西南区,四川西,CKH0028011,成都市欣鑫商贸有限公司,101半钢外胎,GitiVan 600V1,14,小商用,165R14C LT,佳通,40
2021-01,西南区,四川西,CKH0028011,成都市欣鑫商贸有限公司,101半钢外胎,GitiVan 600V1,14,小商用,175R14C LT,佳通,20
2021-01,西南区,四川西,CKH0028011,成都市欣鑫商贸有限公司,101半钢外胎,GitiVan 600V1,15,小商用,195/70R15C LT,佳通,80
2021-01,西南区,四川西,CKH0028011,成都市欣鑫商贸有限公司,101半钢外胎,GitiWingro,15,轿车,205/70R15,佳通,30
2021-01,西南区,四川西,CKH0028011,成都市欣鑫商贸有限公司,101半钢外胎,SAVERO HT PLUS,16,4×4,235/70R16,佳通,100
2021-01,西南区,四川西,CKH0028011,成都市欣鑫商贸有限公司,101半钢外胎,SAVERO HT PLUS,17,4×4,P235/65R17,佳通,100
2021-01,西南区,四川西,CKH0028022,成都贝阳通商贸有限公司,101半钢外胎,Giti4×4 AT100,15,4×4,LT215/75R15,佳通,150
2021-01,西南区,四川西,CKH0028022,成都贝阳通商贸有限公司,101半钢外胎,Giti4×4 AT100,15,4×4,LT225/75R15,佳通,50
2021-01,西南区,四川西,CKH0028022,成都贝阳通商贸有限公司,101半钢外胎,Giti4×4 AT100,15,4×4,LT235/75R15,佳通,100
2021-01,西南区,四川西,CKH0028022,成都贝阳通商贸有限公司,101半钢外胎,Giti4×4 AT100,16,4×4,LT235/70R16,佳通,296
2021-01,西南区,四川西,CKH0028022,成都贝阳通商贸有限公司,101半钢外胎,Giti4×4 AT100,16,4×4,LT265/70R16,佳通,40
2021-01,西南区,四川西,CKH0028022,成都贝阳通商贸有限公司,101半钢外胎,Giti4×4 AT100,17,4×4,LT265/65R17,佳通,30
2021-01,西南区,四川西,CKH0028022,成都贝阳通商贸有限公司,101半钢外胎,Giti4×4 AT70,17,4×4,245/75R17,佳通,4
2021-01,西南区,四川西,CKH0028022,成都贝阳通商贸有限公司,101半钢外胎,Giti4×4 HT150,15,4×4,215/75R15,佳通,20
2021-01,西南区,四川西,CKH0028022,成都贝阳通商贸有限公司,101半钢外胎,Giti4×4 HT152,16,4×4,215/70R16,佳通,32
2021-01,西南区,四川西,CKH0028022,成都贝阳通商贸有限公司,101半钢外胎,Giti4×4 HT152,17,4×4,235/55R17,佳通,8
2021-01,西南区,四川西,CKH0028022,成都贝阳通商贸有限公司,101半钢外胎,GitiComfort 220 v1,14,轿车,175/70R14,佳通,525
2021-01,西南区,四川西,CKH0028022,成都贝阳通商贸有限公司,101半钢外胎,GitiComfort 225,15,轿车,215/65R15,佳通,10
2021-01,西南区,四川西,CKH0028022,成都贝阳通商贸有限公司,101半钢外胎,GitiComfort 225,16,轿车,205/55R16,佳通,10
2021-01,西南区,四川西,CKH0028022,成都贝阳通商贸有限公司,101半钢外胎,GitiComfort 225,17,轿车,225/65R17,佳通,10
2021-01,西南区,四川西,CKH0028022,成都贝阳通商贸有限公司,101半钢外胎,GitiComfort 228,15,轿车,185/60R15,佳通,651
2021-01,西南区,四川西,CKH0028022,成都贝阳通商贸有限公司,101半钢外胎,GitiComfort 228,15,轿车,185/65R15,佳通,124
2021-01,西南区,四川西,CKH0028022,成都贝阳通商贸有限公司,101半钢外胎,GitiComfort 228,15,轿车,195/55R15,佳通,124
2021-01,西南区,四川西,CKH0028022,成都贝阳通商贸有限公司,101半钢外胎,GitiComfort 228,15,轿车,195/60R15,佳通,124
2021-01,西南区,四川西,CKH0028022,成都贝阳通商贸有限公司,101半钢外胎,GitiComfort 228,15,轿车,195/65R15,佳通,217
2021-01,西南区,四川西,CKH0028022,成都贝阳通商贸有限公司,101半钢外胎,GitiComfort 228,15,轿车,205/60R15,佳通,11
2021-01,西南区,四川西,CKH0028022,成都贝阳通商贸有限公司,101半钢外胎,GitiComfort 228,15,轿车,205/65R15,佳通,48
2021-01,西南区,四川西,CKH0028022,成都贝阳通商贸有限公司,101半钢外胎,GitiComfort 228,16,轿车,205/55R16,佳通,233
2021-01,西南区,四川西,CKH0028022,成都贝阳通商贸有限公司,101半钢外胎,GitiComfort 228,16,轿车,215/55R16,佳通,10
2021-01,西南区,四川西,CKH0028022,成都贝阳通商贸有限公司,101半钢外胎,GitiComfort 228,16,轿车,215/60R16,佳通,10
2021-01,西南区,四川西,CKH0028022,成都贝阳通商贸有限公司,101半钢外胎,GitiComfort 228v1,16,轿车,195/60R16,佳通,48
2021-01,西南区,四川西,CKH0028022,成都贝阳通商贸有限公司,101半钢外胎,GitiComfort 228v1,16,轿车,215/55R16,佳通,48
2021-01,西南区,四川西,CKH0028022,成都贝阳通商贸有限公司,101半钢外胎,GitiComfort 228v1,17,轿车,215/55R17,佳通,48
2021-01,西南区,四川西,CKH0028022,成都贝阳通商贸有限公司,101半钢外胎,GitiComfort 228v1,17,轿车,225/50R17,佳通,48
2021-01,西南区,四川西,CKH0028022,成都贝阳通商贸有限公司,101半钢外胎,GitiComfort 520V1,21,SUV,255/45R21,佳通,20
2021-01,西南区,四川西,CKH0028022,成都贝阳通商贸有限公司,101半钢外胎,GitiComfort F22,16,轿车,205/55R16,佳通,152
2021-01,西南区,四川西,CKH0028022,成都贝阳通商贸有限公司,101半钢外胎,GitiComfort F22,16,轿车,205/60R16,佳通,4
2021-01,西南区,四川西,CKH0028022,成都贝阳通商贸有限公司,101半钢外胎,GitiComfort F22,16,轿车,215/60R16,佳通,81
2021-01,西南区,四川西,CKH0028022,成都贝阳通商贸有限公司,101半钢外胎,GitiComfort F22,17,轿车,205/50R17,佳通,4
2021-01,西南区,四川西,CKH0028022,成都贝阳通商贸有限公司,101半钢外胎,GitiComfort F22,17,轿车,225/55R17,佳通,8
2021-01,西南区,四川西,CKH0028022,成都贝阳通商贸有限公司,101半钢外胎,GitiComfort F50,17,SUV,215/60R17,佳通,35
2021-01,西南区,四川西,CKH0028022,成都贝阳通商贸有限公司,101半钢外胎,GitiComfort F50,17,SUV,225/60R17,佳通,4
2021-01,西南区,四川西,CKH0028022,成都贝阳通商贸有限公司,101半钢外胎,GitiComfort F50,18,SUV,235/60R18,佳通,8
2021-01,西南区,四川西,CKH0028022,成都贝阳通商贸有限公司,101半钢外胎,GitiComfort F50,18,SUV,235/65R18,佳通,4
2021-01,西南区,四川西,CKH0028022,成都贝阳通商贸有限公司,101半钢外胎,GitiComfort SUV 520,16,SUV,215/65R16,佳通,48
2021-01,西南区,四川西,CKH0028022,成都贝阳通商贸有限公司,101半钢外胎,GitiComfort SUV 520,18,SUV,235/55R18,佳通,60
2021-01,西南区,四川西,CKH0028022,成都贝阳通商贸有限公司,101半钢外胎,GitiComfort T20,12,轿车,145/70R12,佳通,20
2021-01,西南区,四川西,CKH0028022,成都贝阳通商贸有限公司,101半钢外胎,GitiComfort T20,13,轿车,155/65R13,佳通,70
2021-01,西南区,四川西,CKH0028022,成都贝阳通商贸有限公司,101半钢外胎,GitiComfort T20,13,轿车,165/65R13,佳通,20
2021-01,西南区,四川西,CKH0028022,成都贝阳通商贸有限公司,101半钢外胎,GitiComfort T20,13,轿车,175/70R13,佳通,50
2021-01,西南区,四川西,CKH0028022,成都贝阳通商贸有限公司,101半钢外胎,GitiComfort T20,14,轿车,165/60R14,佳通,52
2021-01,西南区,四川西,CKH0028022,成都贝阳通商贸有限公司,101半钢外胎,GitiComfort T20,14,轿车,165/70R14,佳通,105
2021-01,西南区,四川西,CKH0028022,成都贝阳通商贸有限公司,101半钢外胎,GitiComfort T20,14,轿车,175/65R14,佳通,168
2021-01,西南区,四川西,CKH0028022,成都贝阳通商贸有限公司,101半钢外胎,GitiComfort T20,14,轿车,175/70R14,佳通,105
2021-01,西南区,四川西,CKH0028022,成都贝阳通商贸有限公司,101半钢外胎,GitiComfort T20,14,轿车,185/60R14,佳通,252
2021-01,西南区,四川西,CKH0028022,成都贝阳通商贸有限公司,101半钢外胎,GitiComfort T20,14,轿车,185/65R14,佳通,231
2021-01,西南区,四川西,CKH0028022,成都贝阳通商贸有限公司,101半钢外胎,GitiComfort T20,14,轿车,185/70R14,佳通,168
2021-01,西南区,四川西,CKH0028022,成都贝阳通商贸有限公司,101半钢外胎,GitiComfort T20,15,轿车,185/60R15,佳通,52
2021-01,西南区,四川西,CKH0028022,成都贝阳通商贸有限公司,101半钢外胎,GitiComfort T20,15,轿车,185/65R15,佳通,32
2021-01,西南区,四川西,CKH0028022,成都贝阳通商贸有限公司,101半钢外胎,GitiComfort T20,15,轿车,195/60R15,佳通,56
2021-01,西南区,四川西,CKH0028022,成都贝阳通商贸有限公司,101半钢外胎,GitiComfort T20,15,轿车,195/65R15,佳通,32
2021-01,西南区,四川西,CKH0028022,成都贝阳通商贸有限公司,101半钢外胎,GitiControl 288,17,轿车,225/45R17,佳通,48
2021-01,西南区,四川西,CKH0028022,成都贝阳通商贸有限公司,101半钢外胎,GitiControl 288,17,轿车,225/50R17,佳通,116
2021-01,西南区,四川西,CKH0028022,成都贝阳通商贸有限公司,101半钢外胎,GitiTaxi 900,13,轿车,165/70R13,佳通,315
2021-01,西南区,四川西,CKH0028022,成都贝阳通商贸有限公司,101半钢外胎,GitiTaxi 900,14,轿车,175/70R14,佳通,100
2021-01,西南区,四川西,CKH0028022,成都贝阳通商贸有限公司,101半钢外胎,GitiTaxi 900,14,轿车,195/60R14,佳通,50
